
📺央视频道,#genre#
承德旅游文化,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=cd2&key=关注公共号❤：AI科技生活
丰宁综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=fn1&key=关注公共号❤：AI科技生活
丰宁娱乐,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=fn2&key=关注公共号❤：AI科技生活
平泉综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=pq1&key=关注公共号❤：AI科技生活
平泉平泉影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=pq2&key=关注公共号❤：AI科技生活
双滦新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sl1&key=关注公共号❤：AI科技生活
双滦影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sl2&key=关注公共号❤：AI科技生活
围场综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=wc1&key=关注公共号❤：AI科技生活
兴隆综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=xl1&key=关注公共号❤：AI科技生活
南皮综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=np1&key=关注公共号❤：AI科技生活
青县一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qx&key=关注公共号❤：AI科技生活
任丘一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=rq1&key=关注公共号❤：AI科技生活
任丘二套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=rq2&key=关注公共号❤：AI科技生活
邯郸新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=hd1&key=关注公共号❤：AI科技生活
邯郸公共,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=hd2&key=关注公共号❤：AI科技生活
邯郸科教,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=hd3&key=关注公共号❤：AI科技生活
成安综合x,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=ca1&key=关注公共号❤：AI科技生活
涉县新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sx1&key=关注公共号❤：AI科技生活
三河综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sh1&key=关注公共号❤：AI科技生活
昌黎电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=cl1&key=关注公共号❤：AI科技生活
迁西综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qx1&key=关注公共号❤：AI科技生活
迁西农业,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qx2&key=关注公共号❤：AI科技生活
邢台城市生活,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=xt2&key=关注公共号❤：AI科技生活
临西综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=lx1&key=关注公共号❤：AI科技生活
临西生活,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=lx2&key=关注公共号❤：AI科技生活
南宫一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=ng1&key=关注公共号❤：AI科技生活
南和综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=nh1&key=关注公共号❤：AI科技生活
南和影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=nh2&key=关注公共号❤：AI科技生活
清河新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qh1&key=关注公共号❤：AI科技生活
清河经济综艺,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qh2&key=关注公共号❤：AI科技生活
河南,#genre#
河南卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnws
河南都市,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnds
河南民生,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnms
河南法治,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnfz
河南电视剧,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hndsj
河南新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnxw
欢腾购物,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=htgw
河南公共,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hngg
河南乡村,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnxc
河南梨园,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=hnly
文物宝库,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=wwbk
武术世界,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=wspd
睛彩中原,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=jczy
移动戏曲,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=ydxj
象视界,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=xsj
国学频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/henan.js?id=gxpd
郑州新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595660085175275520
郑州商都频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595659997191360512
郑州文体旅游,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595659904266555392
郑州影视戏曲,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595659784129105920
郑州妇女儿童,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595659666227220480
郑州都市生活,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/zhengzhou.js?id=595659527848742913
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
驻马店新闻综合,http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店公共频道,http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
驻马店科教频道,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
登封综合频道,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合频道,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山综合频道,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
栾川新闻频道,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
孟津新闻频道,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
汝阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
伊川电视台,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
偃师新闻频道,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
兰考新闻频道,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
通许综合频道,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
尉氏综合频道,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
临颍综合频道,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
长垣综合频道,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
获嘉综合频道,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
延津综合频道,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合频道,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
安阳县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
南乐综合频道,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
光山综合频道,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合频道,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
淮滨综合频道,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合频道,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合频道,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
新县综合频道,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
建安综合频道,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合频道,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合频道,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳科教频道,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
海南,#genre#
海南卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=STHaiNan_channel_lywsgq
三沙卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=STHaiNan_channel_ssws
海南自贸,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=jjpd
海南新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=STHaiNan_channel_xwpd
海南公共,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=ggpd
海南文旅,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=wlpd
海南少儿,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hainan.js?id=sepd
湖北,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
恩施综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=4857760445-48b20fcc677c9c453aade4127fb60836&extra_key=GstcZaunflMNLGu8_neZZDSebP_vdaZpjgvDNh0oFxowejqLIrS9a1EoZExxdRI2S9Y2xkAXOOpuGxK1RXBwE9Pxgs64YJr12xMoUq8C0CDA-bYdaRFKaVVL_9eb5cvcS93rOcGOJVmGyvmgI8egJounqzsBrsfAbiojm3VtXXo
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
湖南,#genre#
湖南娱乐,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hnyl
湖南电影,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hndy
湖南都市,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hnds
湖南电视剧,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hndsj
湖南公共,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hngg
湖南国际,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=hngj
金鹰纪实,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=jyjs
金鹰卡通,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=jykt
先锋乒羽,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=xfpy
快乐垂钓,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=klcd
茶频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=cpd
长沙新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=csxwzh
长沙政法频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=cszfpd
长沙女性频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=csnxpd
快乐购,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hn.js?id=klg
桂阳新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=gyxwzh
中方县电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=zfxdt
芷江电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=zjdt
新晃电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=xhdt
蓝山电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=lstdt
耒阳电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=lydt
汉寿综合频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=hszhpd
靖州综合频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=jzzhpd
麻阳电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=mydt
永兴电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=yxtv
双峰县电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=sfxdt
花垣综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=hyzh
吉首综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=jsszh
古丈电视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=gzdt
龙山综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=lszzh
临武综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=lwzh
汝城电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=rctv
攸县电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=yxtv
沅江综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=yjzh
汨罗综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=mlzh
云电视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=cctv1zh
城步电视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=cbtd
新化电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=xhtv
新邵新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=xsxwzh
桂东融媒,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=gdrm
衡东县电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=hdtv
绥宁电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=sntv
衡阳县电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=hytv
嘉禾新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=jhxwzh
安化综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hny.js?id=ahzh
甘肃,#genre#
兰州新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/lanzhou.js?id=xwzh
兰州文旅频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/lanzhou.js?id=wlpd
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
甘肃新闻,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225836/375578711.smil
甘肃文旅,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225823/375578759.smil
兰州新闻综合,rtsp://60.13.39.18/PLTV/88888910/224/3221225836/375578711.smil
兰州文旅,rtsp://60.13.39.18/PLTV/88888910/224/3221225823/375578759.smil
张掖新闻综合,https://play.kankanlive.com/live/1720583434627241.m3u8
天水综合,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225866/376769060.smil
天水文旅,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225869/376769059.smil
天水秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
酒泉金塔综合,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225826/375578764.smil
酒泉肃州综合,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225818/373186605.smil
庆阳西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
陇南西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
金昌永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
甘南藏语,http://play.kankanlive.com/live/1720408280309109.m3u8
甘南藏语,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225819/374381817.smil
临夏和政综合,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225829/375939366.smil
临夏康乐综合,rtsp://60.13.39.18:554/PLTV/88888910/224/3221225828/375578482.smil
宁夏,#genre#
宁夏公共,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxgg.m3u8
宁夏经济,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxjj.m3u8
宁夏文旅,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxwl.m3u8
宁夏少儿,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxse.m3u8
石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
临夏综合,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
福建,#genre#
福建新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjxw
福建旅游,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjly
福建综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjzh
东南卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=dnws
公共频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjgg
福建电视剧,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjdsj
福建经视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjjs
福建文体,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjwt
福建少儿,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=fjse
海峡卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/fjtv.js?id=hxws
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/tvzb/live.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
贵州,#genre#
贵州卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch01
贵州公共频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch02
贵州影视文艺,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch03
贵州大众生活http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch04
生态乡村频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch05
科教健康频道,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch06
贵州移动电视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/gzdj.js?id=ch13
贵州1,http://www.qhjx.top:18000/udp/238.255.2.141:5999
贵州1,http://www.qhjx.top:18000/udp/238.255.2.106:5999
贵州2,http://www.qhjx.top:18000/udp/238.255.2.2:5999
贵州3,http://www.qhjx.top:18000/udp/238.255.2.3:5999
贵州4,http://www.qhjx.top:18000/udp/238.255.2.4:5999
贵州5,http://www.qhjx.top:18000/udp/238.255.2.5:5999
贵州6,http://www.qhjx.top:18000/udp/238.255.2.6:5999
贵州7,http://www.qhjx.top:18000/udp/238.255.2.9:5999
贵州+,http://www.qhjx.top:18000/udp/238.255.2.202:5999
贵阳1,http://www.qhjx.top:18000/udp/238.255.2.19:5999
贵阳2,http://www.qhjx.top:18000/udp/238.255.2.20:5999
贵阳3,http://www.qhjx.top:18000/udp/238.255.2.22:5999
六盘水综合,http://www.qhjx.top:18000/udp/238.255.2.115:5999
六盘水公共,http://www.qhjx.top:18000/udp/238.255.2.116:5999
同仁综合,http://www.qhjx.top:18000/udp/238.255.2.31:5999
同仁公共,http://www.qhjx.top:18000/udp/238.255.2.87:5999
赣西南综合,http://www.qhjx.top:18000/udp/238.255.2.126:5999
赣西南公共,http://www.qhjx.top:18000/udp/238.255.2.127:5999
黔东南综合,http://www.qhjx.top:18000/udp/238.255.2.179:5999
黔东南雷山综合,http://www.qhjx.top:18000/udp/238.255.2.128:5999
